quad1,quad2,dist
MG7,PBR1,8529.206104
G4,U3,8529.587189
A2,G4,8531.481388
H2,T8,8533.031422
B1,T8,8539.871639
PSG12,U1,8540.341034
N1,Y7,8542.103795
T9,U3,8542.844841
H3,T8,8547.682515
AR4,T10,8549.86909
AR6,T11,8551.682558
MG5,PBR2,8558.009065
AR5,T11,8558.080357
L2,V6,8558.930059
H1,T8,8560.380205
K4,N3A,8563.010327
J9,MG3,8563.025386
K3,N6,8566.999419
B2,T7,8567.606017
N6,PSG10,8567.95895
B4,N3A,8573.302117
K4,N3,8574.158003
G4,N6,8575.641951
N6,PSG9,8576.699008
B4,N6,8581.106239
N6,PSG11,8581.467922
N4,Y7,8581.914772
H1,T9,8585.211278
N6,PBR1,8586.360339
B1,G2,8587.065596
R1,V6,8589.246304
R4,V6,8590.540289
AR1,G6,8595.205417
A4,G5,8598.074899
B1,I5,8599.532669
A2,H1,8603.687641
J9,V6,8603.988172
I6,V1,8605.185803
G5,R3,8606.716736
J22,V6,8609.788285
U4,Y3,8611.789001
MG4,Y3,8612.972022
H3,R4,8614.578798
A1,I7,8616.046476
K1,V4,8616.597164
L3,T11,8620.947907
L3A,T11,8620.947907
I2,V3,8621.179929
N6,PSG12,8625.67799
MG3,R1,8626.806591
N5,T7,8632.964096
B4,N3,8634.019873
MG7,PBR2,8634.126435
B3,I1,8637.354116
I4,MG2,8637.822133
I1,V3,8642.110623
I6,P5,8644.644638
I1,P3,8647.848641
H2,L1,8649.777239
I3,V3,8654.298254
AR4,T7,8656.86523
I5,MG6,8657.07027
B2A,G2,8658.655258
N6,PBR2,8658.704431
P5,Y2,8660.053044
AR2,MG7,8667.241345
P5,Y1,8670.371677
AR2,MG5,8671.92255
G5,N3A,8675.117276
B1,U3,8675.845831
A3,H2,8676.127658
J1,Y1,8676.196983
AR1,G3,8676.330177
J1,Y2,8677.732738
B2A,T8,8678.693986
N1,Y3,8683.85161
G5,H1,8685.793402
A4,H3,8686.312534
J12,Y1,8687.213565
J12,Y2,8688.695202
I7,V1,8689.018599
MG4,Y7,8693.346396
L1,V5,8694.594043
G3,U4,8696.463996
K1,P1,8701.044586
T8,V1,8703.641646
A1,T9,8707.549249
B2,G1,8709.323612
H3,R1,8709.359687
T10,T3,8713.125281
A1,G6,8715.517371
I2,V4,8716.632772
AR1,T8,8717.009835
G5,N3,8717.124882
L3,MG4,8717.887762
L3A,MG4,8717.887762
H3,J9,8719.009498
A1,I6,8723.427125
N4,Y3,8723.765463
M5,U1,8724.70181
AR5,J1,8726.976598
R3,T10,8727.120702
H1,L2,8731.272039
J22,T11,8731.463157
AR6,J1,8733.997231
I1,V4,8737.214049
AR4,J1,8741.916634
AR5,G1,8742.5931
AR5,J12,8743.08177
AR6,G1,8743.186296
B2,J8,8743.29421
G6,U4,8744.932577
G1,N1,8745.38369
B5,L1,8745.483875
I3,V4,8749.380781
AR6,J12,8750.071318
K2,U3,8751.386223
AR4,J12,8759.116732
P3,Y2,8760.44213
H3,J22,8760.460153
I4,MG6,8762.401204
I7,P5,8763.068035
B4,N5,8765.667829
M6,U1,8768.762661
A1,G3,8770.741284
I4,V3,8771.088084
P3,Y1,8771.519005
AR3,B4,8772.054707
AR3,MG1,8781.419035
B3,U5,8782.636563
PBR1,R2,8785.816568
U5,Y7,8787.596281
T11,Y3,8793.137293
AR2,B4,8798.753477
P1,U3,8811.938225
G3,V1,8817.458331
G1,N4,8820.2826
G5,T4,8821.213256
AR1,MG7,8827.09821
J22,MG5,8828.469302
T5,T8,8829.436406
G5,U2,8830.801517
AR1,MG5,8833.341028
J9,T11,8837.11339
B2,U4,8837.385416
I7,MG4,8840.1814
H1,Y1,8841.834233
B4,T10,8842.293879
T11,Y7,8846.975103
A3,G4,8847.745233
H1,Y2,8848.900567
A5,G5,8850.983599
PSG14,V5,8851.934722
PSG14,U2,8856.413973
B5,J9,8857.738509
AR4,T11,8859.659283
B5,R1,8860.677354
G2,U5,8864.574074
I4,V4,8865.11559
MG1,T1,8872.987146
B5,T10,8874.855157
I5,T11,8875.81573
B5,J22,8876.551
B1,U2,8881.807445
G6,V1,8894.502263
B3,T10,8894.572806
PBR2,R2,8897.04138
G1,V2,8897.869757
R1,T11,8898.938819
I6,MG4,8907.999033
I7,MG5,8913.537851
PSG1,U2,8917.196585
AR5,I5,8923.132787
B5,K1,8925.120944
U5,Y3,8927.156361
AR1,B4,8927.660922
AR6,I5,8928.067292
B1,T7,8930.594725
L4,MG3,8931.005502
K2,P1,8931.175736
PSG2,U2,8932.275805
M5,N3,8934.912928
AR4,G1,8935.61281
B2A,U4,8938.130987
AR2,MG1,8940.795456
J22,MG7,8941.227905
I5,MG3,8941.653138
M5,N3A,8943.202488
K4,T6,8944.609919
J9,MG5,8946.074545
P1,PSG14,8946.74081
H3,R3,8951.451046
N6,V2,8956.539319
L1,P4,8959.920247
H3,L1,8960.177116
K1,P5,8963.275061
B2A,J8,8972.173965
I6,MG5,8972.622827
I3,MG5,8974.148082
M6,N3,8978.866736
PSG11,V5,8979.035776
MG1,T2,8979.419793
B4,N1,8984.627173
M6,N3A,8987.196823
H1,K1,8989.785668
PSG10,V5,8992.467335
B2,T10,8993.550924
A2,T9,8994.37689
T10,U1,8994.79872
PSG3,U2,8994.912767
PSG12,V5,8997.178747
B2,I3,8999.659777
G6,T5,9001.933089
PSG4,U2,9002.527996
PSG8,V5,9003.240145
G5,R4,9004.39264
I5,V2,9004.652971
AR4,I5,9005.663185
B2A,T7,9006.638182
MG5,R1,9010.824724
PSG7,V5,9011.976786
PSG3,V5,9013.262119
B2,I2,9013.306865
PSG9,V5,9014.192933
PSG5,V5,9014.536639
T6,T7,9018.114014
L4,PBR1,9018.146293
PSG2,V5,9018.808583
K1,P2,9019.364503
I7,MG7,9020.515494
K1,U5,9026.021065
PSG1,V5,9027.108147
B2,I4,9028.420735
PSG6,V5,9028.643061
PSG4,V5,9031.450266
T8,U4,9032.683573
PSG5,U2,9034.965469
PBR1,U5,9037.485541
H1,L3,9038.870718
H1,L3A,9038.870718
H2,L2,9045.263525
PSG6,U2,9048.113402
I6,P2,9048.31499
I6,P1,9049.37557
T7,U5,9052.370069
L4,MG5,9053.577732
A2,G6,9053.665975
G5,U3,9055.003101
J9,MG7,9058.855172
J22,MG4,9059.727185
MG1,R2,9061.790322
A1,T8,9063.651882
G3,N5,9065.808989
G2,T6,9068.177981
G3,T5,9068.235369
H3,R2,9070.596433
B4,N4,9075.438918
PBR2,U5,9076.545232
I6,MG7,9080.014971
I3,MG4,9081.906879
I1,P4,9084.31072
I3,MG7,9086.687124
K3,V5,9090.236466
PSG13,U2,9091.816624
N3,V3,9092.846441
PBR1,R3,9093.607288
K4,V5,9095.08444
L5,MG2,9095.384357
I4,MG3,9099.552814
AR3,G2,9100.784572
B2,I1,9104.437308
B4,L1,9105.83072
B1,G1,9105.867844
A2,G3,9114.51949
PSG7,U2,9117.133303
AR1,MG1,9120.179203
P1,PSG1,9122.203392
P1,PSG2,9122.866077
MG7,R1,9123.606342
G6,N5,9124.936003
PSG8,U2,9130.505158
G5,T3,9134.02684
B2A,G1,9134.665326
N3A,V3,9136.064943
T1,T10,9139.294503
K2,V5,9141.126918
L4,PBR2,9144.88161
K1,N1,9148.294298
K2,N5,9149.011847
P1,PSG3,9149.466418
H2,K1,9151.625493
I4,T11,9154.281481
PSG13,V5,9163.029755
L4,MG7,9163.04074
I7,P1,9163.521681
PBR1,Y7,9163.657853
I7,P2,9165.001818
K3,U2,9166.194991
PSG13,T6,9167.281167
P1,PSG4,9168.186667
T9,V1,9170.372421
P1,PSG5,9170.424401
J9,MG4,9174.872135
N3,V4,9178.759951
H1,M5,9179.414889
G2,N1,9183.716139
P1,PSG6,9188.513108
B4,K1,9188.875057
PSG10,U2,9189.515161
L5,MG6,9191.144476
PSG9,U2,9193.755427
PBR2,R3,9198.544488
K3,T6,9199.997794
PBR1,R4,9201.978121
PSG11,U2,9206.750553
N3A,T10,9207.397421
P1,PSG8,9208.640199
P1,PSG7,9209.135115
PBR1,Y3,9209.719352
A4,G4,9210.573919
B1,T10,9214.940181
K1,N4,9215.54634
H1,M6,9218.12059
N3A,V4,9222.171268
R3,Y2,9223.708822
P1,PSG11,9226.78183
J12,V1,9227.394731
R3,Y1,9228.823104
P1,PSG10,9229.154345
AR2,G2,9238.875396
MG4,R1,9239.313036
N3,T10,9240.909172
J8,V2,9241.697045
R4,T10,9241.993884
K4,U1,9242.585954
G5,N6,9245.717187
T9,U4,9245.965485
P1,PSG9,9248.937254
PSG12,U2,9249.088805
PSG12,T6,9249.556755
G4,U4,9253.744858
PSG9,T6,9255.690882
J1,V1,9262.080965
G2,N4,9262.470126
P1,PSG12,9262.533643
B3,N3A,9272.01555
A2,I7,9272.410604
K2,U4,9273.692054
AR3,T7,9274.117802
G1,P1,9275.799519
PSG14,U3,9276.092791
PSG10,T6,9276.429212
A1,G2,9278.307148
PSG11,T6,9281.62366
PSG7,T6,9287.886641
PSG8,T6,9290.168745
PBR2,Y7,9295.400825
K3,P1,9297.170548
PBR2,R4,9299.224322
PSG6,T6,9301.616553
B3,N6,9303.311122
K2,P2,9307.093349
K4,N6,9310.414866
N5,PBR1,9311.253053
B5,R4,9312.195915
A3,T9,9314.011275
MG1,V1,9314.33735
J8,M5,9315.027386
B1,J8,9318.096831
PSG4,T6,9318.356414
AR4,U1,9318.716145
PSG5,T6,9319.342364
K2,P5,9319.389698
P1,PSG13,9319.856005
AR5,U1,9325.849438
PSG1,U3,9331.447024
B3,N3,9332.7995
AR6,U1,9333.461075
B5,L2,9334.226742
K1,V5,9335.011183
PSG3,T6,9337.328137
N1,T7,9338.470037
B2A,I3,9341.876412
PBR2,Y3,9341.997505
B2A,I4,9343.196722
PSG2,U3,9346.826863
B4,J9,9347.375813
B4,R1,9354.543067
N5,V1,9355.365665
I6,P3,9356.35765
B4,J22,9358.309624
N5,T8,9358.402049
PSG1,T6,9359.020143
J8,M6,9359.412982
PSG2,T6,9359.545013
G1,P5,9362.2439
T10,T2,9363.773105
P2,PSG14,9364.347087
H3,K1,9364.653571
G3,U5,9366.94392
N5,PBR2,9367.59998
A3,H1,9368.702333
A2,T8,9379.048136
B2A,I2,9379.999379
AR3,B5,9383.009856
A2,I6,9383.419313
I2,V5,9384.149053
G5,T1,9385.015861
I3,V5,9392.072778
L1,V6,9393.818078
T7,V2,9400.05964
L4,T11,9400.799526
H2,L3,9408.730714
H2,L3A,9408.730714
PSG3,U3,9409.792494
A3,G6,9411.840846
L4,MG4,9411.916222
A5,H3,9412.228755
AR2,T7,9414.760639
N4,T7,9415.407145
PSG4,U3,9416.850581
H3,L2,9417.699741
AR2,B5,9417.765561
G6,U5,9418.049965
B1,U4,9423.524079
I1,V5,9426.314501
A1,T10,9426.976354
P5,PSG14,9429.236939
AR1,G2,9439.988253
A4,H2,9440.550376
AR5,I1,9444.894012
AR6,I1,9447.043487
G4,T4,9449.410359
PSG5,U3,9449.908123
P2,Y2,9450.49478
P2,Y1,9461.057764
B2A,T10,9461.090033
PSG6,U3,9462.646279
I7,P3,9474.873674
A3,G3,9476.5513
I4,V5,9478.41803
PBR1,T6,9486.336289
H1,L4,9494.051073
B2A,I1,9494.258913
B1,I2,9500.315434
A5,G4,9500.882565
U1,V1,9501.771522
PSG13,U3,9502.203056
B1,I3,9511.167419
B5,R2,9511.38093
G1,P2,9514.725828
A2,T11,9516.205767
B3,N5,9516.907827
B3,K1,9520.344183
H2,Y1,9521.915777
G1,V3,9522.26058
B5,R3,9522.491533
AR5,I2,9523.248588
B3,L1,9525.180136
AR6,I2,9526.287146
H2,Y2,9529.37218
A3,T11,9531.532623
PSG7,U3,9532.382444
PBR2,T6,9534.497524
P2,PSG1,9536.305184
PSG14,T6,9537.257825
P2,PSG2,9538.155943
PSG8,U3,9546.065156
B2,U5,9547.051618
K2,T6,9548.188282
AR1,B5,9554.212351
K4,T5,9556.945909
B1,I4,9561.697081
B1,I1,9562.347128
T10,V1,9565.064631
A1,J1,9566.309442
P2,PSG3,9568.523693
PSG14,V6,9572.311312
T4,T9,9574.868167
AR6,MG3,9575.448479
A2,T10,9577.444956
K3,U3,9579.141113
AR5,MG3,9581.302983
A1,J12,9585.079995
P2,PSG4,9586.947903
N5,PSG14,9588.536337
J1,M5,9589.70369
P2,PSG5,9591.687193
P5,PSG1,9595.526448
P5,PSG2,9598.89837
AR4,I1,9601.966549
A4,T11,9602.357831
A1,T7,9603.263064
J12,M5,9605.32804
PSG10,U3,9605.582648
A5,T11,9605.932583
A1,T11,9606.261732
G4,V1,9606.305654
PSG9,U3,9609.16378
P2,PSG6,9609.951918
G1,V4,9615.562216
AR1,T7,9615.831117
I6,P4,9620.271658
AR4,U3,9623.226255
PSG11,U3,9623.283781
K1,P3,9631.124773
B2A,U5,9632.478947
J1,M6,9633.713952
P5,PSG3,9633.941251
P2,PSG7,9635.101807
P2,PSG8,9635.700634
G2,V2,9638.34745
N5,T9,9638.51846
J12,M6,9649.356831
P5,PSG4,9651.863025
AR4,I2,9658.021066
P2,PSG11,9659.038448
P5,PSG5,9659.815388
P2,PSG10,9659.922194
AR5,I3,9664.760517
PSG12,U3,9665.195466
AR5,U3,9665.630847
B5,K2,9667.585657
N3,V5,9667.682931
AR6,I3,9668.596757
AR6,U3,9674.119805
N6,V3,9674.337539
A2,G2,9674.651628
A4,T9,9677.350531
P5,PSG6,9678.191462
P2,PSG9,9679.074344
N5,PSG1,9681.954047
T5,T7,9683.902531
G5,T2,9684.697562
K4,P1,9685.20834
G1,T6,9690.972119
I5,MG5,9692.770793
L5,MG3,9693.348811
T8,U5,9693.57851
N5,PSG2,9694.840462
P2,PSG12,9696.404578
PSG11,V6,9698.661263
MG2,R2,9705.60956
P5,PSG7,9709.071431
P5,PSG8,9711.092868
PSG10,V6,9712.1593
N3A,V5,9713.425991
I5,MG4,9715.591275
PSG12,V6,9716.651322
A3,T8,9717.937227
G4,N5,9721.77897
I4,MG5,9722.633927
K3,P2,9722.744552
PSG8,V6,9723.12562
I5,V3,9726.707651
PSG7,V6,9731.903746
PSG3,V6,9733.47431
PSG9,V6,9733.878622
PSG5,V6,9734.669437
G2,T5,9734.730104
P2,PSG13,9738.371269
PSG2,V6,9739.119299
I7,P4,9739.648365
P5,PSG10,9740.006939
B4,L2,9740.029831
P5,PSG11,9741.079062
B3,N1,9744.019493
G3,N1,9744.58678
L5,MG5,9745.063217
M5,P4,9745.239374
PSG1,V6,9747.438351
PSG6,V6,9748.750006
PSG4,V6,9751.65161
N5,PSG3,9754.043576
AR6,MG2,9755.386634
N6,V4,9757.980534
P5,PSG9,9758.213288
T10,U2,9758.407808
B2,T11,9759.289936
AR5,MG2,9760.636474
N5,PSG4,9764.929627
MG1,R3,9767.804782
AR4,U2,9771.046377
PSG14,U4,9776.492731
M6,P4,9777.009339
AR4,I3,9778.240252
P5,PSG12,9780.32937
A3,T10,9787.231951
N1,PBR1,9787.908812
N5,PSG5,9792.818247
K3,P5,9795.651042
AR5,U2,9797.959685
G4,T3,9799.80654
PSG13,T5,9801.035958
H2,M5,9801.106631
G6,N1,9801.76647
P5,PSG13,9802.006797
G5,U4,9802.161972
I5,MG7,9803.522978
K2,U5,9803.877764
AR6,U2,9806.071449
N5,PSG6,9808.2097
H1,K2,9809.602679
K4,V6,9809.863066
K3,V6,9810.042639
A4,G6,9810.339739
MG6,R2,9818.715434
I5,V4,9821.015221
I4,MG4,9821.805248
G3,N4,9826.138415
K3,T5,9831.398397
B3,N4,9835.035585
I4,MG7,9835.083804
H3,L3,9836.552774
H3,L3A,9836.552774
N1,PBR2,9836.558774
A5,T1,9836.6375
H2,M6,9838.855729
B1,T11,9840.003164
M5,R4,9841.168547
PSG1,U4,9843.353168
AR6,MG6,9844.348621
AR5,I4,9846.428633
B3,T11,9847.410052
L5,PBR1,9849.250761
AR5,MG6,9849.694273
AR6,I4,9851.040623
L5,MG7,9852.798318
N6,T10,9854.693881
PSG2,U4,9858.086668
K2,V6,9860.751786
A3,I7,9861.046036
AR3,G1,9870.968003
N5,PSG7,9871.284514
B5,L3,9875.880818
B5,L3A,9875.880818
N5,PSG13,9876.221619
AR4,MG3,9877.941812
PSG12,T5,9878.131025
A4,G3,9878.292509
B3,J9,9879.513805
U2,V1,9879.993332
N4,PBR1,9881.890258
N5,PSG8,9882.433859
PSG13,V6,9883.06851
B3,J22,9883.573891
G6,N4,9883.598829
M6,R4,9883.850592
B2,K1,9885.373119
PSG9,T5,9885.640448
AR5,K1,9887.658962
A1,G1,9887.916993
AR6,K1,9887.928389
K1,T6,9887.95992
B3,R1,9890.318479
K2,N1,9891.645128
H3,T10,9894.842088
B4,K2,9900.984667
PSG10,T5,9906.220365
H2,L4,9910.519291
PSG11,T5,9910.897506
A1,I5,9911.602042
T4,T8,9917.085923
PSG7,T5,9919.399714
PSG3,U4,9920.290648
PSG8,T5,9921.309421
P1,T7,9921.513048
T9,U5,9923.260154
PSG4,U4,9928.507872
N4,PBR2,9930.656447
K3,N5,9933.47845
PSG6,T5,9934.703411
N5,PSG10,9937.005759
AR4,I4,9937.950819
R2,Y2,9940.695995
N5,PSG9,9945.262974
R2,Y1,9945.569571
I6,V2,9946.651929
G4,U5,9947.709692
N5,PSG11,9950.95746
K4,U2,9951.296178
PSG4,T5,9952.366664
PSG5,T5,9952.530691
AR5,J8,9954.454175
K2,N4,9956.328132
T3,T9,9959.084675
PSG5,U4,9960.228189
AR6,J8,9961.073502
H2,K2,9961.351051
B4,R4,9963.036022
K2,P3,9965.221438
A5,T9,9965.71642
H2,T10,9968.597355
PSG3,T5,9971.283664
B2,L1,9972.730654
J12,MG1,9972.866216
J8,V3,9973.183009
PSG6,U4,9973.81149
A3,I6,9974.22891
L5,PBR2,9974.588498
B4,T11,9974.593954
B2,N3A,9976.517799
AR4,J8,9982.714327
A2,T7,9986.488651
PSG1,T5,9994.604488
PSG2,T5,9994.755975
N5,PSG12,9995.062162
J1,MG1,9995.348337
T7,V3,10004.77273
N1,V1,10005.4147
AR2,G1,10008.98306
N4,V1,10016.60648
H1,L5,10018.77363
PSG13,U4,10021.87743
N5,V2,10027.88356
B2,N6,10029.35562
P5,T7,10032.77514
I7,V2,10037.28329
B2,N3,10037.29967
I3,V6,10037.71151
G2,P1,10038.31664
PSG7,U4,10041.96416
A4,T10,10044.77581
N1,T8,10046.0627
T10,U3,10046.85133
S2,V6,10048.26338
K1,V6,10049.28966
AR4,MG2,10050.93055
I2,V6,10052.02993
G1,P3,10054.71657
PSG8,U4,10054.97566
P3,PSG14,10055.18677
J8,V4,10062.80837
H1,T10,10066.75991
A3,G2,10072.93231
PBR1,T5,10080.36934
AR4,K1,10087.19924
G6,T4,10087.79404
S1,V6,10089.00983
B4,R2,10091.63995
G4,T1,10092.03811
K3,U4,10093.48228
T7,V4,10096.98013
A4,T8,10097.11286
I4,V6,10097.61848
G2,P5,10098.88123
A1,U1,10107.1709
PSG10,U4,10113.35199
I1,V6,10113.58685
PSG9,U4,10118.32379
PBR2,T5,10124.49689
N4,T8,10126.28657
PSG11,U4,10130.04346
A4,H1,10130.0599
B1,U5,10131.54556
A5,G6,10132.68128
J8,MG1,10133.39494
I4,Y2,10134.58981
I4,Y1,10136.30669
L5,MG4,10138.31165
B4,R3,10139.4162
AR4,MG6,10141.04427
A5,T6,10149.42433
K1,P4,10149.92268
K4,P2,10152.64816
G3,T4,10154.41356
H3,K2,10158.5189
A5,H2,10160.34273
P1,Y2,10160.74075
P1,Y1,10171.07948
PSG14,T5,10172.09391
PSG12,U4,10172.81516
P2,T7,10173.99677
N3,V6,10174.12092
B5,T11,10178.13429
I5,Y2,10179.63209
I5,Y1,10179.99606
J12,MG2,10191.19708
K2,T5,10194.28477
S3,V6,10196.62799
B3,L2,10197.07586
B2A,N3A,10199.47984
B3,K2,10200.65023
L5,T11,10203.37236
A5,G3,10203.52408
S4,V6,10204.07669
AR1,G1,10210.0933
J1,MG2,10210.81683
H1,Y7,10217.58521
B5,PSG1,10217.6337
N6,V5,10218.40104
B2A,N6,10220.82702
N3A,V6,10221.86236
B2A,T11,10222.77742
P3,PSG1,10223.89742
AR5,L1,10225.87705
P3,PSG2,10226.6657
AR6,L1,10227.46548
A5,T10,10227.6289
B5,PSG2,10235.52273
T8,V2,10247.10909
MG3,R2,10247.28057
M5,P5,10252.01389
G2,V3,10253.49671
P3,PSG3,10259.86221
B2A,N3,10260.2527
G2,P2,10267.37085
B5,PSG14,10268.98573
B2,N5,10270.25492
P3,PSG4,10278.0024
K4,P5,10278.71136
B1,K1,10280.27124
H3,Y1,10283.4625
P3,PSG5,10284.66174
PSG14,U5,10286.56022
M6,P5,10287.0017
S5,V6,10287.84861
MG2,V1,10288.22678
B5,PSG4,10288.86678
B5,PSG13,10289.71531
H3,Y2,10291.24703
B5,PSG3,10292.93902
T1,T9,10293.05485
P3,PSG6,10303.00867
B2A,K1,10310.64429
A4,T1,10313.851
N1,T9,10314.02093
J12,MG6,10321.07813
A2,G1,10322.51761
B4,L3,10322.65896
B4,L3A,10322.65896
T3,T8,10323.87715
S3,V5,10325.33376
G1,V5,10326.44022
B5,PSG5,10326.9998
J12,V2,10329.42616
B5,PSG6,10330.2031
P3,PSG7,10331.57379
H1,Y3,10332.89415
P3,PSG8,10333.01104
S4,V5,10333.84147
N1,PSG14,10334.91041
A5,T2,10336.41514
J1,MG6,10340.72766
G2,V4,10346.27785
A1,U3,10347.35808
J12,T11,10348.1927
G5,N5,10352.67927
G3,V2,10353.28856
G1,T5,10356.41039
MG6,V1,10357.28127
P3,PSG10,10360.00465
P3,PSG11,10360.26094
M5,P3,10360.92004
G5,V1,10362.72266
PSG1,U5,10362.83444
J1,T11,10363.01036
J1,V2,10363.3698
K4,U3,10367.4529
A2,J1,10368.27617
B2A,L1,10370.74699
A3,T7,10373.30204
G4,T2,10376.09471
PSG2,U5,10376.97605
P3,PSG9,10378.6205
G4,N1,10381.5798
H3,L4,10383.76474
A2,J12,10385.56851
U3,V1,10385.97761
MG2,R3,10390.43833
MG1,R4,10392.70295
M6,P3,10393.96106
AR4,L1,10396.00367
N4,T9,10396.07276
N4,PSG14,10396.74314
B5,K3,10398.04883
P3,PSG12,10398.75514
A5,T8,10399.08108
H1,PSG14,10400.31881
B5,PSG7,10400.34575
AR6,MG4,10400.93171
H1,PSG1,10402.57819
B2A,N5,10402.74432
AR4,U4,10404.16772
AR5,MG4,10407.13255
B5,PSG8,10417.1721
AR6,K2,10417.21204
B1,L1,10417.48651
AR5,K2,10417.64196
K3,P3,10418.66476
A5,T5,10419.46688
H1,PSG2,10419.97894
AR6,MG1,10426.92114
N1,PSG1,10427.1078
B2,J22,10428.1251
P3,PSG13,10428.79077
B2,J9,10430.42291
U4,V1,10430.58825
G6,V2,10430.91781
AR5,MG1,10431.35491
B4,PSG1,10432.85868
S5,V5,10434.95554
PSG3,U5,10438.33018
N1,PSG2,10440.0973
I5,V5,10440.1191
A4,T6,10442.07031
B2,R1,10444.55318
PSG4,U5,10447.49178
AR3,I7,10448.77115
B4,PSG2,10450.62689
AR5,U4,10453.72747
AR6,U4,10462.37469
G4,N4,10465.63095
A4,I7,10466.58733
B5,PSG9,10466.5929
G6,T3,10467.69332
B5,PSG10,10475.41307
H2,L5,10475.62561
J8,MG2,10476.78891
PSG5,U5,10477.98379
H1,PSG3,10482.93912
H1,PSG4,10484.51574
N4,PSG1,10490.00379
A5,T3,10490.09665
B4,PSG13,10490.51651
PSG6,U5,10492.23075
B4,PSG14,10496.52045
B5,PSG11,10498.40745
N1,PSG3,10499.48929
B4,PSG4,10500.53258
N4,PSG2,10502.90981
MG6,R3,10505.24389
A4,G2,10505.45373
U1,V2,10505.50498
B2,N1,10505.61929
B4,PSG3,10505.92852
N1,PSG4,10510.2477
H3,M5,10510.98165
G1,P4,10511.38929
G5,U5,10513.7309
S3,V4,10514.03711
H1,PSG5,10521.72035
S6,V6,10521.92563
K2,P4,10522.4275
S4,V4,10523.53438
A1,U2,10523.9527
B5,L4,10524.75004
B5,PSG12,10525.48326
R2,T11,10526.73573
H1,PSG13,10529.67722
H1,PSG6,10530.06544
B2,K2,10532.21311
U5,V1,10535.90115
G3,T3,10537.48098
N1,PSG5,10538.34567
B4,PSG5,10538.38852
B4,PSG6,10540.29457
K1,T5,10544.50943
PSG13,U5,10547.27406
H3,M6,10547.81373
H2,PSG1,10549.30814
J12,MG3,10550.87029
B1,N3A,10552.58581
A1,I1,10553.3853
N1,PSG6,10553.65649
AR6,T6,10556.80026
AR2,I7,10558.20871
PSG7,U5,10558.82739
H2,PSG14,10559.5995
T2,T9,10559.93914
N4,PSG3,10562.14631
AR5,T6,10566.12159
AR3,I6,10566.82175
H2,PSG2,10566.96332
J1,MG3,10569.02887
PSG8,U5,10571.23196
N4,PSG4,10573.01045
S3,V3,10576.25977
K4,T4,10581.17117
A4,I6,10581.44682
S4,V3,10585.8559
H2,Y7,10587.01369
MG5,R2,10592.21514
B2,N4,10596.8502
J8,V5,10599.75147
B4,K3,10600.26947
N4,PSG5,10600.93433
A1,I2,10601.24178
MG5,V1,10601.35911
H1,PSG7,10603.14027
A2,MG3,10603.73283
J8,MG6,10604.4695
A2,I5,10605.32618
B2A,N1,10606.91845
B4,PSG7,10608.80403
B1,N6,10612.44589
M5,R3,10612.68777
B1,N3,10613.35217
K3,U5,10614.17366
N4,PSG6,10616.31285
N4,V2,10616.88896
N1,PSG7,10617.01894
N1,V2,10618.76164
H1,PSG8,10619.06732
N1,PSG13,10620.6619
B4,PSG8,10625.63194
H1,K3,10626.43285
N1,PSG8,10628.26439
PSG10,U5,10628.45668
H2,PSG3,10629.12417
H2,PSG4,10629.38709
B3,R4,10630.65605
AR4,K2,10631.42508
PSG9,U5,10634.58147
P4,PSG14,10640.2116
S5,V4,10641.00587
PSG11,U5,10644.2442
A3,MG3,10644.6331
A1,MG3,10654.32546
I6,V3,10654.43527
M6,R3,10655.32829
H2,PSG13,10664.49041
H2,PSG5,10667.10354
MG1,N3A,10670.03756
B4,PSG9,10672.13046
A3,T6,10672.57546
B2,MG3,10672.89615
H2,PSG6,10674.307
AR2,I6,10676.46318
B2,L2,10677.26621
H1,PSG9,10677.83121
K3,N1,10678.71872
N4,PSG7,10679.43107
H1,PSG10,10680.54376
B4,PSG10,10682.33191
K4,N5,10683.01163
N1,PSG10,10683.04693
T1,T8,10683.95332
N4,PSG13,10684.11202
AR3,K1,10684.13685
PSG12,U5,10687.59981
N4,PSG8,10690.59281
N1,PSG9,10691.15418
MG1,N3,10693.95872
MG7,V1,10696.29529
H2,Y3,10696.98807
B2A,N4,10697.00477
N1,PSG11,10697.13295
N6,V6,10697.20219
B3,R2,10699.59929
H1,PSG11,10701.77095
MG7,R2,10704.6079
S5,V3,10704.95987
B4,PSG11,10705.46448
B3,MG3,10706.3383
AR4,MG4,10706.95527
A1,I3,10708.92605
AR4,MG1,10711.72061
B3,PSG1,10713.01752
T9,V2,10714.72981
S6,V5,10715.00637
P3,T7,10723.24643
N5,V3,10729.73017
B4,PSG12,10730.00699
B3,PSG2,10730.59003
B3,MG2,10733.21637
A4,MG3,10734.19381
H1,PSG12,10737.79132
H3,PSG1,10737.85392
A3,T1,10738.98999
T10,U4,10740.12234
N1,PSG12,10741.20045
K3,N4,10741.54594
I7,V3,10743.61998
B2,MG2,10744.53196
N4,PSG10,10745.18807
A3,G1,10746.26772
H2,PSG7,10747.26374
I6,V4,10749.68461
A5,MG3,10749.74985
AR1,I7,10750.56052
A4,T5,10751.21995
N4,PSG9,10753.42935
H3,PSG2,10755.68706
S2,V5,10755.77187
B3,PSG13,10756.9076
B4,MG2,10757.52628
N4,PSG11,10759.15167
H3,PSG14,10761.45367
H2,PSG8,10763.52521
