"T7",0.304323900170512,0.308601509798327,0.0609066950094777,0.0994812349513893,0.0671128251087453
"T8",0.322643017006268,0.370076684486459,0.0323916800593731,0.0701459649445115,0.0265431751006737
"T9",0.405501510095636,0.358186445653115,0.0627685198488827,0.0790328600148795,0.00860836002216801
"U1",0.00807827343536135,0.00371452079164148,0.00123317502484545,0.00714530995106749,2.5e-05
"U2",0.00309718915425968,0,0.0124051450255472,0.00855272501691208,0.000613625001719221
"U3",0.0143474056374307,0.00154755343075185,0.000195860003914088,0,0
"U4",0.0310505315182932,0.0515943041638483,0.0281078300413844,0.00263724501497589,0.00280138502709918
"U5",0.0248198651446505,0.0099639983358035,0.0421536449786289,0.0692642951041701,0.0186007849810814
"V1",0.00304854929381099,0,0.00157519000047207,0,0
"V2",0.0012194558341756,0.0339457630268693,0.012630244961179,0.00641063500410109,0.000870834993521646
"V3",0,0,0,0,0
"V4",0,0,2.5e-05,0,0
"V5",0,0,0,0,0
"V6",0,0,0.000615974968775736,0,0
"Y1",0.0365036890000573,0.0149539141752703,0.00262408499793984,0.00691821500368029,0.000911544986573904
"Y3",0.000877171575395799,0,2.5e-05,0,0
"Y7",0.173496780354583,0.137078514316438,0.116658709969337,0.00831138004618034,0.0529651900052963
